document_id,title,author,published_date,document_type,source_id,source_url,final_url,fulltext_status,rights_status,license,evidence_level,local_original_path,local_text_path,file_size,page_count,word_count,sha256,ocr_status,quality_status,retrieved_at,content_type,error_message,version,created_at,updated_at,relevance_status,relevance_score,relevance_reason,eligible_for_retrieval,canonical_document_id,is_retrieval_representative
DOC-000084,Ripened Pu-erh Tea Extract Protects Mice from Obesity by Modulating Gut Microbiota Composition,,,component,SRC-000002,https://doi.org/10.1021/acs.jafc.8b04909.s006,https://doi.org/10.1021/acs.jafc.8b04909.s006,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T10:02:21+00:00,2026-08-12T21:40:00+00:00,CORE_PUER,1.0,"direct Pu-erh identity marker in title: pu-erh; metadata or fulltext is not locally verified, so retrieval remains disabled",0,DOC-000084,1
DOC-000085,Ripened Pu-erh Tea Extract Protects Mice from Obesity by Modulating Gut Microbiota Composition,,,component,SRC-000002,https://doi.org/10.1021/acs.jafc.8b04909.s003,https://doi.org/10.1021/acs.jafc.8b04909.s003,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T10:02:21+00:00,2026-08-12T21:40:00+00:00,CORE_PUER,1.0,"direct Pu-erh identity marker in title: pu-erh; metadata or fulltext is not locally verified, so retrieval remains disabled",0,DOC-000085,1
DOC-000107,Gut Microbiome and Metabolome Response of Pu-erh Tea on Metabolism Disorder Induced by Chronic Alcohol Consumption,,,component,SRC-000002,https://doi.org/10.1021/acs.jafc.0c01947.s001,https://doi.org/10.1021/acs.jafc.0c01947.s001,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T10:03:19+00:00,2026-08-12T21:40:00+00:00,CORE_PUER,1.0,"direct Pu-erh identity marker in title: pu-erh; metadata or fulltext is not locally verified, so retrieval remains disabled",0,DOC-000107,1
DOC-000108,Storage Promotes the Taste and Aroma Flavor Transformation of Pu-Erh Loose Tea and its By-Product Tea Head with Different Effect,Shiqiang He; Yiwei Weng; Qinghua Cheng; Zhengli Gong; Huarong Tong; Ying-Juan Chen,2025,posted-content,SRC-000002,https://doi.org/10.2139/ssrn.5357128,https://doi.org/10.2139/ssrn.5357128,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T10:03:19+00:00,2026-08-12T21:40:00+00:00,CORE_PUER,1.0,"direct Pu-erh identity marker in title: pu-erh; metadata or fulltext is not locally verified, so retrieval remains disabled",0,DOC-000108,1
DOC-000109,Variation in Volatile Compounds of Raw Pu-Erh Tea upon Steeping Process by Gas ChromatographyIon Mobility Spectrometry and Characterization of the Aroma-Active Compounds in Tea Infusion Using Gas ChromatographyOlfactometryMass Spectrometry,,,component,SRC-000002,https://doi.org/10.1021/acs.jafc.2c04342.s001,https://doi.org/10.1021/acs.jafc.2c04342.s001,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T10:03:19+00:00,2026-08-12T21:40:00+00:00,CORE_PUER,1.0,"direct Pu-erh identity marker in title: pu-erh; metadata or fulltext is not locally verified, so retrieval remains disabled",0,DOC-000109,1
DOC-000110,Mechanistic insights into aroma aging of ripened Pu-erh tea during long-term storage,Zheng Xuexue; Hengbin Yao; Shaohong Zheng; huimin An; Jinwen Gao; Peng Yin; Xie He; Yang Liu; Jing Zhang; Yajie Xue; Lianqing Wang; jinhua Chen; Jian-an Huang; Zhonghua Liu,2026,posted-content,SRC-000002,https://doi.org/10.2139/ssrn.6175170,https://doi.org/10.2139/ssrn.6175170,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T10:03:19+00:00,2026-08-12T21:40:00+00:00,CORE_PUER,1.0,"direct Pu-erh identity marker in title: pu-erh; metadata or fulltext is not locally verified, so retrieval remains disabled",0,DOC-000110,1
DOC-000111,High Temperature and High Humidity (Hthh) Alter Flavor Properties of Pu-Erh Tea Associated with Burnt Aroma Emergence,Tong Qin; Kaiyue Gao; Mengge Li; Yan Jin; Wenjie Sui; Min Zhang; Hairong Long; Tao Wu,2025,posted-content,SRC-000002,https://doi.org/10.2139/ssrn.5182161,https://doi.org/10.2139/ssrn.5182161,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T10:03:19+00:00,2026-08-12T21:40:00+00:00,CORE_PUER,1.0,"direct Pu-erh identity marker in title: pu-erh; metadata or fulltext is not locally verified, so retrieval remains disabled",0,DOC-000111,1
DOC-000112,Gut Microbiome and Metabolome Response of Pu-erh Tea on Metabolism Disorder Induced by Chronic Alcohol Consumption,Yan Liu; Yakun Luo; Xinghua Wang; Liyong Luo; Kang Sun; Liang Zeng,2020-5-18,journal-article,SRC-000002,https://pubs.acs.org/doi/pdf/10.1021/acs.jafc.0c01947,https://pubs.acs.org/doi/pdf/10.1021/acs.jafc.0c01947,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T10:03:19+00:00,2026-08-12T21:40:00+00:00,CORE_PUER,1.0,"direct Pu-erh identity marker in title: pu-erh; metadata or fulltext is not locally verified, so retrieval remains disabled",0,DOC-000112,1
DOC-000113,地域文化符号在茶叶包装中的叙事性设计研究——以云南普洱茶为例,,2025-11-1,journal-article,SRC-000002,https://doi.org/10.64216/3080-1516.25.11.022,https://doi.org/10.64216/3080-1516.25.11.022,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T10:06:44+00:00,2026-08-12T21:40:00+00:00,CORE_PUER,1.0,"direct Pu-erh identity marker in title: 普洱; metadata or fulltext is not locally verified, so retrieval remains disabled",0,DOC-000113,1
DOC-000114,方 法,,2018-12-31,book-chapter,SRC-000002,https://doi.org/10.18356/3e58111e-zh,https://doi.org/10.18356/3e58111e-zh,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T10:06:44+00:00,2026-08-12T21:40:00+00:00,NEEDS_REVIEW,0.0,no reliable tea-domain or exclusion signal,0,DOC-000114,1
DOC-000115,农产品贸易、粮食安全和气候变化 之间的联系,,2018-12-31,book-chapter,SRC-000002,https://doi.org/10.18356/791c1cf4-zh,https://doi.org/10.18356/791c1cf4-zh,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T10:06:44+00:00,2026-08-12T21:40:00+00:00,NEEDS_REVIEW,0.0,no reliable tea-domain or exclusion signal,0,DOC-000115,1
DOC-000116,全国茶品評会の出品茶変化の経緯,,1979-3-31,journal-article,SRC-000002,https://www.jstage.jst.go.jp/article/cha1953/1979/Appendix4/1979_Appendix4_55/_pdf,https://www.jstage.jst.go.jp/article/cha1953/1979/Appendix4/1979_Appendix4_55/_pdf,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T10:06:44+00:00,2026-08-12T21:40:00+00:00,SUPPORTING_TEA,0.82,"tea identity marker in title: 茶; metadata or fulltext is not locally verified, so retrieval remains disabled",0,DOC-000116,1
DOC-000117,2018 年農產品市場狀況,,2018-12-31,book,SRC-000002,https://doi.org/10.18356/8fa53712-zh,https://doi.org/10.18356/8fa53712-zh,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T10:06:44+00:00,2026-08-12T21:40:00+00:00,NEEDS_REVIEW,0.0,no reliable tea-domain or exclusion signal,0,DOC-000117,1
DOC-000118,前言,,2018-12-31,book-chapter,SRC-000002,https://doi.org/10.18356/7e62cec2-zh,https://doi.org/10.18356/7e62cec2-zh,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T10:06:44+00:00,2026-08-12T21:40:00+00:00,NEEDS_REVIEW,0.0,no reliable tea-domain or exclusion signal,0,DOC-000118,1
DOC-000119,术 语,,2018-12-31,book-chapter,SRC-000002,https://doi.org/10.18356/93d206cc-zh,https://doi.org/10.18356/93d206cc-zh,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T10:06:44+00:00,2026-08-12T21:40:00+00:00,NEEDS_REVIEW,0.0,no reliable tea-domain or exclusion signal,0,DOC-000119,1
DOC-000120,茶叶种植与加工过程中的食品安全管理,苟慧慧,2025,journal-article,SRC-000002,http://ojs.omniscient.sg/index.php/atd/article/view/52711/51580,http://ojs.omniscient.sg/index.php/atd/article/view/52711/51580,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T10:06:44+00:00,2026-08-12T21:40:00+00:00,SUPPORTING_TEA,0.82,"tea identity marker in title: 茶; metadata or fulltext is not locally verified, so retrieval remains disabled",0,DOC-000120,1
DOC-000121,内容提要,,2018-12-31,book-chapter,SRC-000002,https://doi.org/10.18356/1896734b-zh,https://doi.org/10.18356/1896734b-zh,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T10:06:44+00:00,2026-08-12T21:40:00+00:00,NEEDS_REVIEW,0.0,no reliable tea-domain or exclusion signal,0,DOC-000121,1
DOC-000122,农产品贸易： 关键动态变化和趋势,,2018-12-31,book-chapter,SRC-000002,https://doi.org/10.18356/3b5bc21a-zh,https://doi.org/10.18356/3b5bc21a-zh,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T10:06:44+00:00,2026-08-12T21:40:00+00:00,NEEDS_REVIEW,0.0,no reliable tea-domain or exclusion signal,0,DOC-000122,1
DOC-000123,缩略语,,2018-12-31,book-chapter,SRC-000002,https://doi.org/10.18356/435190b1-zh,https://doi.org/10.18356/435190b1-zh,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T10:06:44+00:00,2026-08-12T21:40:00+00:00,NEEDS_REVIEW,0.0,no reliable tea-domain or exclusion signal,0,DOC-000123,1
DOC-000124,食品安全现状及食品安全检测,于孟瑶,2024,journal-article,SRC-000002,http://ojs.omniscient.sg/index.php/atd/article/view/49430/48318,http://ojs.omniscient.sg/index.php/atd/article/view/49430/48318,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T10:06:44+00:00,2026-08-12T21:40:00+00:00,NEEDS_REVIEW,0.0,no reliable tea-domain or exclusion signal,0,DOC-000124,1
DOC-000125,食品安全问题及食品检测的发展方向探及趋势,曲 笛; 廖红生,2024,journal-article,SRC-000002,http://ojs.omniscient.sg/index.php/atd/article/view/34234/33175,http://ojs.omniscient.sg/index.php/atd/article/view/34234/33175,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T10:06:44+00:00,2026-08-12T21:40:00+00:00,NEEDS_REVIEW,0.0,no reliable tea-domain or exclusion signal,0,DOC-000125,1
DOC-000126,食品安全与食品安全监督管理浅析,刘文博,2025,journal-article,SRC-000002,http://ojs.omniscient.sg/index.php/esra/article/view/52199/51072,http://ojs.omniscient.sg/index.php/esra/article/view/52199/51072,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T10:06:44+00:00,2026-08-12T21:40:00+00:00,NEEDS_REVIEW,0.0,no reliable tea-domain or exclusion signal,0,DOC-000126,1
DOC-000127,食品化工机械及其自动化与食品安全,苗雨健; 石淑芬,2025,journal-article,SRC-000002,http://ojs.omniscient.sg/index.php/esra/article/view/60320/59063,http://ojs.omniscient.sg/index.php/esra/article/view/60320/59063,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T10:06:44+00:00,2026-08-12T21:40:00+00:00,NEEDS_REVIEW,0.0,no reliable tea-domain or exclusion signal,0,DOC-000127,1
DOC-000128,應急狀態下平衡政府資訊公開和公民資訊安全的制度研究,歐志龍,2025-6-20,journal-article,SRC-000002,http://ojs.iajournals.cn/index.php/ishss/article/download/56/46,http://ojs.iajournals.cn/index.php/ishss/article/download/56/46,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T10:06:44+00:00,2026-08-12T21:40:00+00:00,NEEDS_REVIEW,0.0,no reliable tea-domain or exclusion signal,0,DOC-000128,1
DOC-000129,在社会治理视阈下探析数字赋能公共普惠性养老院安全管理的意义及路径,,2025-6-25,journal-article,SRC-000002,https://doi.org/10.64216/3104-9672.25.06.055,https://doi.org/10.64216/3104-9672.25.06.055,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T10:06:44+00:00,2026-08-12T21:40:00+00:00,NEEDS_REVIEW,0.0,no reliable tea-domain or exclusion signal,0,DOC-000129,1
DOC-000130,第三方安全咨询单位助力公路工程安全风险防控与预案优化深度报告,,2026-1-25,journal-article,SRC-000002,https://doi.org/10.64216/3104-9672.25.08.045,https://doi.org/10.64216/3104-9672.25.08.045,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T10:06:44+00:00,2026-08-12T21:40:00+00:00,NEEDS_REVIEW,0.0,no reliable tea-domain or exclusion signal,0,DOC-000130,1
DOC-000131,食品安全现状及食品安全检测技术应用,姜　博,2025,journal-article,SRC-000002,http://ojs.omniscient.sg/index.php/esra/article/view/57209/56043,http://ojs.omniscient.sg/index.php/esra/article/view/57209/56043,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T10:06:44+00:00,2026-08-12T21:40:00+00:00,NEEDS_REVIEW,0.0,no reliable tea-domain or exclusion signal,0,DOC-000131,1
DOC-000132,非关税措施： 法规和标准,,2018-12-31,book-chapter,SRC-000002,https://doi.org/10.18356/79090179-zh,https://doi.org/10.18356/79090179-zh,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T10:06:44+00:00,2026-08-12T21:40:00+00:00,NEEDS_REVIEW,0.0,no reliable tea-domain or exclusion signal,0,DOC-000132,1
DOC-000133,https://doi.org/10.4327/jsnfs.37.151,Mariko INARIDA; Michiko HOYANO; Tadashi NOZAKI,1984,journal-article,SRC-000002,https://doi.org/10.4327/jsnfs.37.151,https://doi.org/10.4327/jsnfs.37.151,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T10:06:44+00:00,2026-08-12T21:40:00+00:00,NEEDS_REVIEW,0.0,no reliable tea-domain or exclusion signal,0,DOC-000133,1
DOC-000134,公共安全行业关于如何提高数据传输安全的分析与方法研究,,2025-4-20,journal-article,SRC-000002,https://doi.org/10.64216/3104-9672.25.04.021,https://doi.org/10.64216/3104-9672.25.04.021,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T10:06:44+00:00,2026-08-12T21:40:00+00:00,METHOD_ONLY,0.45,method marker without tea-domain evidence: 方法,0,DOC-000134,1
DOC-000135,https://www.jstage.jst.go.jp/article/jsmemecj/2012/0/2012__C171001-1/_pdf,,2012,journal-article,SRC-000002,https://www.jstage.jst.go.jp/article/jsmemecj/2012/0/2012__C171001-1/_pdf,https://www.jstage.jst.go.jp/article/jsmemecj/2012/0/2012__C171001-1/_pdf,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T10:06:44+00:00,2026-08-12T21:40:00+00:00,NEEDS_REVIEW,0.0,no reliable tea-domain or exclusion signal,0,DOC-000135,1
DOC-000136,應急狀態下平衡政府資訊公開和公民資訊安全的制度研究,歐志龍,2025-6-20,journal-article,SRC-000002,http://ojs.iajournals.cn/index.php/ishss/article/download/56/138,http://ojs.iajournals.cn/index.php/ishss/article/download/56/138,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T10:06:44+00:00,2026-08-12T21:40:00+00:00,NEEDS_REVIEW,0.0,no reliable tea-domain or exclusion signal,0,DOC-000128,0
DOC-000137,食品教育视域下抹茶贮藏色泽劣变机理及复合护色技术研究,,2026-7-20,journal-article,SRC-000002,https://doi.org/10.64216/3080-1494.26.07.111,https://doi.org/10.64216/3080-1494.26.07.111,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T10:06:44+00:00,2026-08-12T21:40:00+00:00,SUPPORTING_TEA,0.82,"tea identity marker in title: 茶; metadata or fulltext is not locally verified, so retrieval remains disabled",0,DOC-000137,1
DOC-000155,La quinta presidenza italiana del G8,Franco Frattini,2009-01-01,journal_article,SRC-000001,https://dialnet.unirioja.es/servlet/articulo?codigo=2983542,https://dialnet.unirioja.es/servlet/articulo?codigo=2983542,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T10:13:36+00:00,2026-08-12T21:40:00+00:00,NEEDS_REVIEW,0.0,no reliable tea-domain or exclusion signal,0,DOC-000155,1
DOC-000158,Ripened Pu-erh Tea Extract Protects Mice from Obesity by Modulating Gut Microbiota Composition,,,component,SRC-000002,https://doi.org/10.1021/acs.jafc.8b04909.s005,https://doi.org/10.1021/acs.jafc.8b04909.s005,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T10:13:38+00:00,2026-08-12T21:40:00+00:00,CORE_PUER,1.0,"direct Pu-erh identity marker in title: pu-erh; metadata or fulltext is not locally verified, so retrieval remains disabled",0,DOC-000158,1
DOC-000159,Ripened Pu-erh Tea Extract Protects Mice from Obesity by Modulating Gut Microbiota Composition,,,component,SRC-000002,https://doi.org/10.1021/acs.jafc.8b04909.s001,https://doi.org/10.1021/acs.jafc.8b04909.s001,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T10:13:38+00:00,2026-08-12T21:40:00+00:00,CORE_PUER,1.0,"direct Pu-erh identity marker in title: pu-erh; metadata or fulltext is not locally verified, so retrieval remains disabled",0,DOC-000159,1
DOC-000160,Comparative Safety Evaluation of Chinese Pu-erh Green Tea Extract and Pu-erh Black Tea Extract in Wistar Rats,Di Wang; Rong Xiao; Xueting Hu; Kunlong Xu; Yan Hou; Ying Zhong; Jie Meng; Bolin Fan; Liegang Liu,2010-1-27,journal-article,SRC-000002,https://pubs.acs.org/doi/pdf/10.1021/jf902171h,https://pubs.acs.org/doi/pdf/10.1021/jf902171h,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T10:13:38+00:00,2026-08-12T21:40:00+00:00,CORE_PUER,1.0,"direct Pu-erh identity marker in title: pu-erh; metadata or fulltext is not locally verified, so retrieval remains disabled",0,DOC-000160,1
DOC-000161,Non-destructive prediction of tea polyphenols during Pu-erh tea fermentation using NIR coupled with chemometrics methods,Min Liu; Runxian Wang; Delin Shi; Renyong Cao,2024-7,journal-article,SRC-000002,https://api.elsevier.com/content/article/PII:S0889157524002813?httpAccept=text/xml,https://api.elsevier.com/content/article/PII:S0889157524002813?httpAccept=text/xml,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T10:13:38+00:00,2026-08-12T21:40:00+00:00,CORE_PUER,1.0,"direct Pu-erh identity marker in title: pu-erh; metadata or fulltext is not locally verified, so retrieval remains disabled",0,DOC-000161,1
DOC-000162,Unveiling the Chemical Composition of Unique Flavor Profiles in Raw Pu-Erh Tea from Different Tea-Producing Mountains,Xinyi Zhang; Hongyu Chen; Yang Liu; Ou Xingchang; Lun Liu; Jian Ouyang; Ronggang Jiang; Xiaoqin Yi; Ligui Xiong; Jian-an Huang; Zhonghua Liu,2024,posted-content,SRC-000002,https://doi.org/10.2139/ssrn.4919197,https://doi.org/10.2139/ssrn.4919197,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T10:13:38+00:00,2026-08-12T21:40:00+00:00,CORE_PUER,1.0,"direct Pu-erh identity marker in title: pu-erh; metadata or fulltext is not locally verified, so retrieval remains disabled",0,DOC-000162,0
DOC-000163,"Determination of amino acids in white, green, black, oolong, pu-erh teas and tea products",Rouba Horanni; Ulrich H. Engelhardt,2013-8,journal-article,SRC-000002,https://api.elsevier.com/content/article/PII:S0889157513000550?httpAccept=text/xml,https://api.elsevier.com/content/article/PII:S0889157513000550?httpAccept=text/xml,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T10:13:38+00:00,2026-08-12T21:40:00+00:00,CORE_PUER,1.0,"direct Pu-erh identity marker in title: pu-erh; metadata or fulltext is not locally verified, so retrieval remains disabled",0,DOC-000163,1
DOC-000164,Simultaneous Determination of Pesticide Residues and Mycotoxins in Storage Pu-erh Tea Using Ultra-High-Performance Liquid Chromatography Coupled with Tandem Mass Spectrometry,Siu Leung Chau; Aihua Zhao; Wei Jia; Lu Wang,2023-9-30,journal-article,SRC-000002,https://www.mdpi.com/1420-3049/28/19/6883/pdf,https://www.mdpi.com/1420-3049/28/19/6883/pdf,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T10:13:38+00:00,2026-08-12T21:40:00+00:00,CORE_PUER,1.0,"direct Pu-erh identity marker in title: pu-erh; metadata or fulltext is not locally verified, so retrieval remains disabled",0,DOC-000164,0
DOC-000165,The Impact of Citrus-Tea Cofermentation Process on Chemical Composition and Contents of Pu-Erh Tea: An Integrated Metabolomics Study,Ya Xu; Pu-Lin Liang; Xue-Lian Chen; Ming-Jiong Gong; Liang Zhang; Xiao-Hui Qiu; Jing Zhang; Zhi-Hai Huang; Wen Xu,2021-9-17,journal-article,SRC-000002,https://www.frontiersin.org/articles/10.3389/fnut.2021.737539/full,https://www.frontiersin.org/articles/10.3389/fnut.2021.737539/full,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T10:13:38+00:00,2026-08-12T21:40:00+00:00,CORE_PUER,1.0,"direct Pu-erh identity marker in title: pu-erh; metadata or fulltext is not locally verified, so retrieval remains disabled",0,DOC-000165,0
DOC-000183,FUNGAL COLONIZATION OF PU‐ERH TEA IN YUNNAN,Z.J. ZHAO; H.R. TONG; L. ZHOU; E.X. WANG; Q.J. LIU,2010-5-25,journal-article,SRC-000002,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2Fj.1745-4565.2010.00240.x,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2Fj.1745-4565.2010.00240.x,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T13:51:17+00:00,2026-08-12T21:40:00+00:00,CORE_PUER,1.0,"direct Pu-erh identity marker in title: pu-erh; metadata or fulltext is not locally verified, so retrieval remains disabled",0,DOC-000183,1
DOC-000184,Pu-erh Tea Its Manufacturing and Health Benefits,Shoei-Yn Lin-Shiau; Jen-Kun Lin; Huai-Yuan Chen,2008-7-9,book-chapter,SRC-000002,https://doi.org/10.1201/9781420008036.ch2,https://doi.org/10.1201/9781420008036.ch2,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T13:51:17+00:00,2026-08-12T21:40:00+00:00,CORE_PUER,1.0,"direct Pu-erh identity marker in title: pu-erh; metadata or fulltext is not locally verified, so retrieval remains disabled",0,DOC-000184,1
DOC-000185,"Comparison of the Chemical Constituents of Aged Pu-erh Tea, Ripened Pu-erh Tea, and Other Teas Using HPLC-DAD-ESI-MS<sup><i>n</i></sup>",Liang Zhang; Ning Li; Zhi-Zhong Ma; Peng-Fei Tu,2011-8-3,journal-article,SRC-000002,https://pubs.acs.org/doi/pdf/10.1021/jf2015733,https://pubs.acs.org/doi/pdf/10.1021/jf2015733,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T13:51:17+00:00,2026-08-12T21:40:00+00:00,CORE_PUER,1.0,"direct Pu-erh identity marker in title: pu-erh; metadata or fulltext is not locally verified, so retrieval remains disabled",0,DOC-000185,1
DOC-000186,Flavor evolution of Pu-erh tea (ripe tea): Quantitative characterization of volatile dynamics during natural aging,Zhixia Wang; Dan Su; Hongtao Ren; Jia Zhou; Chuyi He; Yali Li; Hongjie Zhou; Zhonghua Liu; Jianan Huang,2026-1,journal-article,SRC-000002,https://api.elsevier.com/content/article/PII:S0308814625036714?httpAccept=text/xml,https://api.elsevier.com/content/article/PII:S0308814625036714?httpAccept=text/xml,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T13:51:17+00:00,2026-08-12T21:40:00+00:00,CORE_PUER,1.0,"direct Pu-erh identity marker in title: pu-erh; metadata or fulltext is not locally verified, so retrieval remains disabled",0,DOC-000186,1
DOC-000187,Comparative analysis of volatiles difference of Yunnan sun-dried Pu-erh green tea from different tea mountains: Jingmai and Wuliang mountain by chemical fingerprint similarity combined with principal component analysis and cluster analysis,Yuanshuang Wu; Shidong Lv; Chen Wang; Xuemei Gao; Jiangbing Li; Qingxiong Meng,2016-3-10,journal-article,SRC-000002,http://link.springer.com/content/pdf/10.1186/s13065-016-0159-y.pdf,http://link.springer.com/content/pdf/10.1186/s13065-016-0159-y.pdf,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T13:51:17+00:00,2026-08-12T21:40:00+00:00,CORE_PUER,1.0,"direct Pu-erh identity marker in title: pu-erh; metadata or fulltext is not locally verified, so retrieval remains disabled",0,DOC-000187,0
DOC-000204,"Genetic diversity among south Indian tea germplasm (Camellia sinensis, C. assamica and C. assamica spp. lasiocalyx) using AFLP markers",T. Balasaravanan; P.K. Pius; R. Raj Kumar; N. Muraleedharan; A.K. Shasany,2003-8,journal-article,SRC-000002,https://api.elsevier.com/content/article/PII:S0168945203001961?httpAccept=text/xml,https://api.elsevier.com/content/article/PII:S0168945203001961?httpAccept=text/xml,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T13:52:42+00:00,2026-08-12T21:40:01+00:00,SUPPORTING_TEA,0.82,"tea identity marker in title: tea; metadata or fulltext is not locally verified, so retrieval remains disabled",0,DOC-000204,1
DOC-000205,"Paenibacillus puerhi sp. nov., isolated from the rhizosphere soil of Pu-erh tea plants (Camellia sinensis var. assamica)",Rui-Juan Yang; De Zhou; Qiao-Mei Wang; Xing-Hua Wang; Wen-Jie Zhang; Li Zhuang; Xuan-Jun Wang; Liang Yan; Jie Lv; Jun Sheng,2021-1-2,journal-article,SRC-000002,https://link.springer.com/content/pdf/10.1007/s00203-020-02135-z.pdf,https://link.springer.com/content/pdf/10.1007/s00203-020-02135-z.pdf,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T13:52:42+00:00,2026-08-12T21:40:01+00:00,CORE_PUER,1.0,"direct Pu-erh identity marker in title: pu-erh; metadata or fulltext is not locally verified, so retrieval remains disabled",0,DOC-000205,1
DOC-000206,Organogenesis responses of tea (Camellia sinensis (L.) O. Kuntze) var. assamica and sinensis,Hani Widhianata; Taryono,2019,proceedings-article,SRC-000002,http://aip.scitation.org/doi/pdf/10.1063/1.5098431,http://aip.scitation.org/doi/pdf/10.1063/1.5098431,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T13:52:42+00:00,2026-08-12T21:40:01+00:00,SUPPORTING_TEA,0.82,"tea identity marker in title: tea; metadata or fulltext is not locally verified, so retrieval remains disabled",0,DOC-000206,1
